# Target Sample Rate: 500 Hz
time,gFx,gFy,gFz,TgF
21.915448078,-0.3770,-0.9797,-0.0186,1.050
21.920533232,-0.3538,-0.9977,0.0083,1.059
21.92319754,-0.3271,-1.0239,0.0388,1.076
21.925726463,-0.3149,-1.0388,0.0540,1.087
21.929400078,-0.2939,-1.0618,0.0687,1.104
21.933343155,-0.2748,-1.0835,0.0838,1.121
21.935415463,-0.2631,-1.0967,0.0899,1.131
21.940576386,-0.2531,-1.1101,0.0894,1.142
21.94357754,-0.2331,-1.1419,0.0777,1.168
21.959967463,-0.2243,-1.1529,0.0723,1.177
21.963125232,-0.2001,-1.2374,-0.0151,1.254
21.966901847,-0.1871,-1.2738,-0.0366,1.288
21.970668001,-0.1752,-1.2833,-0.0550,1.296
21.973505924,-0.1278,-1.3320,-0.1121,1.343
21.976896001,-0.1102,-1.3789,-0.1544,1.392
21.979137001,-0.1031,-1.4162,-0.1815,1.432
21.981813232,-0.0985,-1.4326,-0.1947,1.449
21.984189924,-0.0950,-1.4702,-0.2191,1.490
21.98730654,-0.0950,-1.5423,-0.2565,1.566
21.989582155,-0.0975,-1.5604,-0.2612,1.585
21.992641001,-0.1151,-1.6222,-0.2704,1.649
21.994913847,-0.1202,-1.6359,-0.2719,1.663
21.998591386,-0.1273,-1.6847,-0.2629,1.710
22.002631463,-0.1349,-1.7104,-0.2458,1.733
22.00470154,-0.1322,-1.7214,-0.2299,1.742
22.00870554,-0.1212,-1.7260,-0.1935,1.741
22.010899155,-0.1075,-1.7204,-0.1595,1.731
22.01296154,-0.0923,-1.7101,-0.1170,1.717
22.016740078,-0.0650,-1.6701,-0.0476,1.672
22.019316694,-0.0481,-1.6369,0.0042,1.638
22.022809617,-0.0239,-1.5763,0.0933,1.579
22.02691854,-0.0015,-1.4822,0.2099,1.497
22.02926254,0.0000,-1.4360,0.2595,1.459
22.032949924,-0.0095,-1.3642,0.3264,1.403
22.03506254,-0.0249,-1.3180,0.3611,1.367
22.04029454,-0.0332,-1.2980,0.3765,1.352
22.047616617,-0.0784,-1.1910,0.4229,1.266
22.056966232,-0.1498,-1.1326,0.4459,1.226
22.059895694,-0.2543,-1.0918,0.4510,1.208
22.062223694,-0.2880,-1.0874,0.4495,1.211
22.066003078,-0.3398,-1.0862,0.4461,1.222
22.069928386,-0.3994,-1.0879,0.4420,1.240
22.07353077,-0.4490,-1.0913,0.4366,1.258
22.078485309,-0.5170,-1.0935,0.4288,1.283
22.081837617,-0.5609,-1.0979,0.4158,1.301
22.086412001,-0.5978,-1.1030,0.3919,1.314
22.089177309,-0.6423,-1.1089,0.3591,1.331
22.092981847,-0.6545,-1.1106,0.3369,1.332
22.095200617,-0.6657,-1.1113,0.3264,1.336
22.097260078,-0.6767,-1.1138,0.3120,1.340
22.101164001,-0.6755,-1.1170,0.2917,1.338
22.105720309,-0.6604,-1.1101,0.2761,1.321
22.109758232,-0.6293,-1.1021,0.2673,1.297
22.11185054,-0.6191,-1.0989,0.2592,1.288
22.11537854,-0.6059,-1.0957,0.2416,1.275
22.117840617,-0.6007,-1.0920,0.2326,1.268
22.120849232,-0.6020,-1.0918,0.2318,1.268
22.123229847,-0.6051,-1.0928,0.2309,1.270
22.125368309,-0.5841,-1.0967,0.2228,1.262
22.128793001,-0.5673,-1.0969,0.2106,1.253
22.131419078,-0.4808,-1.1153,0.1490,1.224
22.133351155,-0.4595,-1.1214,0.1319,1.219
22.140003386,-0.3723,-1.1514,0.0860,1.213
22.143155386,-0.3064,-1.1468,0.0137,1.187
22.15800377,-0.2932,-1.1375,-0.0410,1.175
22.161772386,-0.1275,-1.1113,-0.2922,1.156
22.165221001,-0.1248,-1.1113,-0.3401,1.169
22.169900386,-0.0948,-1.1150,-0.3792,1.182
22.173602463,-0.0550,-1.1223,-0.3706,1.183
22.175657617,-0.0452,-1.1243,-0.3584,1.181
22.178724078,-0.0222,-1.1243,-0.3347,1.173
22.181592924,-0.0037,-1.1113,-0.3022,1.152
22.185165232,0.0132,-1.1138,-0.2533,1.142
22.187228309,0.0222,-1.1172,-0.2365,1.142
22.189857001,0.0249,-1.1199,-0.2314,1.144
22.192908924,0.0418,-1.1306,-0.2250,1.154
22.195250232,0.0472,-1.1267,-0.2233,1.150
22.199087694,0.0774,-1.1077,-0.1979,1.128
22.201442847,0.0806,-1.0923,-0.1669,1.108
22.203715694,0.0811,-1.0855,-0.1439,1.098
22.207180309,0.0401,-1.0569,0.0169,1.058
22.209271078,0.0215,-1.0510,0.0743,1.054
22.211677617,-0.0161,-1.0381,0.1962,1.057
22.21534254,-0.1102,-1.0163,0.4786,1.129
22.220107078,-0.1698,-0.9987,0.6911,1.226
22.223185847,-0.1981,-0.9863,0.8287,1.303
22.225220078,-0.2011,-0.9841,0.8714,1.330
22.22860654,-0.1913,-0.9814,0.8736,1.328
22.231438463,-0.1625,-0.9828,0.8267,1.295
22.235314463,-0.1246,-0.9777,0.7092,1.214
22.240412001,-0.1163,-0.9743,0.6736,1.190
22.247550847,-0.0987,-0.9489,0.5556,1.104
22.260004924,-0.0853,-0.8981,0.3894,0.983
22.263397001,-0.1761,-0.8111,0.2196,0.859
22.265379694,-0.1864,-0.8025,0.2079,0.850
22.269552001,-0.2323,-0.7715,0.1483,0.819
22.271725847,-0.2411,-0.7666,0.1334,0.815
22.279145001,-0.2502,-0.7573,0.1004,0.804
22.28812377,-0.2617,-0.7500,0.0176,0.795
22.290993001,-0.2514,-0.7483,-0.1004,0.796
22.293031463,-0.2546,-0.7451,-0.1143,0.796
22.295815078,-0.2614,-0.7424,-0.1366,0.799
22.298689924,-0.2685,-0.7402,-0.1576,0.803
22.303404694,-0.2685,-0.7424,-0.1608,0.806
22.306843694,-0.2399,-0.7398,-0.1639,0.795
22.30966377,-0.2267,-0.7346,-0.1586,0.785
22.316547694,-0.2047,-0.7258,-0.1173,0.763
22.320050463,-0.1903,-0.7217,-0.1021,0.753
22.325379694,-0.1258,-0.7029,-0.0139,0.714
22.329673617,-0.1222,-0.6919,0.0330,0.703
22.332735386,-0.1160,-0.6882,0.0948,0.704
22.338599694,-0.1180,-0.6841,0.1380,0.708
22.340936617,-0.1292,-0.6799,0.1666,0.712
22.358422463,-0.1446,-0.6677,0.2089,0.714
22.361386155,-0.1798,-0.6357,0.2577,0.709
22.365513232,-0.1786,-0.6308,0.2470,0.701
22.369454232,-0.1903,-0.6303,0.2394,0.701
22.373036001,-0.2118,-0.6342,0.2345,0.709
22.37669354,-0.2201,-0.6425,0.2328,0.718
22.37887054,-0.2253,-0.6479,0.2316,0.724
22.380914155,-0.2311,-0.6550,0.2314,0.732
22.384687155,-0.2533,-0.6643,0.2350,0.749
22.387031078,-0.2646,-0.6711,0.2367,0.759
22.389154463,-0.2714,-0.6738,0.2382,0.764
22.39279054,-0.2802,-0.6875,0.2436,0.781
22.394861924,-0.2839,-0.6909,0.2446,0.786
22.397189847,-0.2954,-0.6965,0.2436,0.795
22.401308617,-0.3054,-0.7051,0.2387,0.805
22.403551386,-0.3066,-0.7078,0.2348,0.806
22.407343386,-0.3088,-0.7141,0.2072,0.805
22.409359463,-0.3066,-0.7146,0.1974,0.802
22.41151177,-0.2944,-0.7151,0.1764,0.793
22.41506954,-0.2646,-0.7166,0.1336,0.775
22.417164386,-0.2609,-0.7151,0.1226,0.771
22.420500309,-0.2526,-0.7095,0.1014,0.760
22.423500078,-0.2384,-0.7043,0.0774,0.748
22.428957309,-0.2182,-0.6867,0.0613,0.723
22.431136924,-0.2038,-0.6699,0.0581,0.703
22.439406232,-0.1986,-0.6594,0.0603,0.691
22.44148554,-0.1950,-0.6220,0.0799,0.657
22.448846847,-0.1972,-0.6064,0.0931,0.644
22.455563463,-0.2064,-0.5778,0.1256,0.626
22.469861309,-0.2020,-0.5512,0.1564,0.607
22.473275155,-0.2741,-0.5118,0.1940,0.612
22.476961232,-0.3012,-0.5089,0.1932,0.622
22.481849924,-0.3230,-0.5030,0.1918,0.628
22.485192386,-0.3513,-0.5025,0.1830,0.640
22.487319386,-0.3738,-0.5013,0.1803,0.651
22.489612078,-0.3950,-0.5020,0.1737,0.662
22.49220777,-0.4099,-0.5064,0.1678,0.673
22.495403078,-0.4346,-0.5187,0.1593,0.695
22.499224924,-0.4715,-0.5319,0.1446,0.725
22.501388694,-0.5011,-0.5399,0.1363,0.749
22.503527155,-0.5272,-0.5487,0.1256,0.771
22.50753754,-0.5546,-0.5646,0.1092,0.799
22.50961054,-0.5756,-0.5731,0.0977,0.818
22.511712386,-0.5937,-0.5810,0.0899,0.835
22.515179694,-0.6171,-0.5964,0.0733,0.861
22.517307386,-0.6225,-0.6069,0.0601,0.871
22.520357001,-0.6235,-0.6205,0.0535,0.881
22.523404694,-0.6303,-0.6354,0.0215,0.895
22.525317232,-0.6315,-0.6362,0.0112,0.896
22.52875177,-0.6303,-0.6384,0.0032,0.897
22.533500386,-0.6222,-0.6528,-0.0325,0.902
22.537540078,-0.6044,-0.6579,-0.0677,0.896
22.54123754,-0.5873,-0.6608,-0.0862,0.888
22.543474232,-0.5739,-0.6584,-0.0970,0.879
22.548704001,-0.5609,-0.6601,-0.0989,0.872
22.55193477,-0.5519,-0.6606,-0.0965,0.866
22.568865617,-0.4991,-0.6699,-0.0601,0.838
22.571391386,-0.5233,-0.7205,0.2841,0.935
22.573769232,-0.5529,-0.7307,0.3762,0.991
22.578810847,-0.5814,-0.7635,0.5514,1.107
22.582464001,-0.5299,-0.8920,0.8336,1.331
22.585443694,-0.2985,-1.0605,1.0276,1.507
22.587674463,-0.1656,-1.1971,1.1167,1.645
22.591573617,-0.0093,-1.4153,1.1714,1.837
22.593958463,0.0552,-1.5594,1.1656,1.948
22.596170463,0.0765,-1.7001,1.1536,2.056
22.600050155,0.0931,-1.8743,1.0420,2.146
22.603197617,0.0271,-1.9918,0.8856,2.180
22.605669309,-0.0567,-2.0353,0.7420,2.167
22.610018463,-0.2260,-2.0561,0.4779,2.123
22.61218677,-0.3498,-2.0470,0.2866,2.096
22.61561177,-0.6056,-1.9857,-0.0586,2.077
22.620243155,-0.7544,-1.9127,-0.2431,2.070
22.623232309,-0.8397,-1.8247,-0.3425,2.038
22.627180694,-0.8350,-1.6979,-0.3530,1.925
22.629728694,-0.7986,-1.6212,-0.3064,1.833
22.632135694,-0.7752,-1.5790,-0.2741,1.780
22.635252924,-0.6525,-1.4018,-0.1275,1.552
22.640368078,-0.6213,-1.3559,-0.0899,1.494
22.64368554,-0.4676,-1.1001,0.1004,1.200
22.660813617,-0.4471,-1.0620,0.1256,1.159
22.663566232,-0.1969,-0.7293,0.2426,0.793
22.665798463,-0.1901,-0.7258,0.2284,0.784
22.669450232,-0.1708,-0.7332,0.1757,0.773
22.671664386,-0.1625,-0.7402,0.1622,0.775
22.674306463,-0.1532,-0.7605,0.1361,0.788
22.67919054,-0.1366,-0.7906,0.1051,0.809
22.681843078,-0.1241,-0.8172,0.1029,0.833
22.684124694,-0.1151,-0.8336,0.0972,0.847
22.687922232,-0.1002,-0.8585,0.0904,0.869
22.692107155,-0.0931,-0.8932,0.0792,0.902
22.69539854,-0.0931,-0.9020,0.0760,0.910
22.699149001,-0.1033,-0.9379,0.0672,0.946
22.70161177,-0.1153,-0.9506,0.0586,0.959
22.705264309,-0.1524,-0.9806,0.0342,0.993
22.709186155,-0.1852,-1.0031,0.0213,1.020
22.711892386,-0.2106,-1.0146,0.0129,1.036
22.715856617,-0.2494,-1.0398,0.0098,1.069
22.720274232,-0.2863,-1.0779,0.0139,1.115
22.723346155,-0.3305,-1.1135,0.0247,1.162
22.725299155,-0.3450,-1.1404,0.0291,1.192
22.727460309,-0.3501,-1.1531,0.0322,1.206
22.731246155,-0.3579,-1.2017,0.0403,1.255
22.733687771,-0.3584,-1.2235,0.0401,1.276
22.739931694,-0.3511,-1.2491,0.0308,1.298
22.743591078,-0.3384,-1.2721,0.0103,1.316
22.758652001,-0.3235,-1.2743,-0.0020,1.315
22.761715386,-0.2050,-1.2130,-0.0687,1.232
22.76628954,-0.1627,-1.1705,-0.0782,1.184
22.769251463,-0.1402,-1.1331,-0.0821,1.145
22.771464617,-0.1290,-1.1035,-0.0784,1.114
22.773475771,-0.1217,-1.0776,-0.0669,1.087
22.77837054,-0.1141,-1.0403,-0.0542,1.048
22.781633001,-0.1156,-1.0007,-0.0369,1.008
22.783804001,-0.1182,-0.9933,-0.0325,1.001
22.78664154,-0.1236,-0.9772,-0.0249,0.985
22.789947155,-0.1353,-0.9584,-0.0147,0.968
22.794115463,-0.1270,-0.9308,0.0054,0.939
22.796513617,-0.1239,-0.9220,0.0098,0.930
22.799508386,-0.1131,-0.9054,0.0178,0.913
22.804002463,-0.1092,-0.8964,0.0144,0.903
22.807400924,-0.1104,-0.8890,0.0007,0.896
22.809400309,-0.1119,-0.8885,-0.0022,0.896
22.811380924,-0.1182,-0.8873,-0.0125,0.895
22.813444617,-0.1258,-0.8898,-0.0239,0.899
22.817411386,-0.1400,-0.8934,-0.0369,0.905
22.820429617,-0.1456,-0.8990,-0.0418,0.912
22.823684309,-0.1524,-0.9081,-0.0486,0.922
22.825684309,-0.1593,-0.9174,-0.0533,0.933
22.829412309,-0.1688,-0.9411,-0.0662,0.958
22.832477001,-0.1695,-0.9474,-0.0689,0.965
22.835358771,-0.1742,-0.9684,-0.0794,0.987
22.840842847,-0.1766,-0.9736,-0.0814,0.993
22.861493001,-0.1962,-0.9990,-0.0887,1.022
22.863707078,-0.2832,-0.9860,-0.0750,1.029
22.865942847,-0.2880,-0.9816,-0.0726,1.026
22.869789309,-0.3086,-0.9633,-0.0559,1.013
22.873910463,-0.3186,-0.9482,-0.0408,1.001
22.878700386,-0.3303,-0.9230,-0.0137,0.980
22.881942155,-0.3240,-0.9022,0.0090,0.959
22.887534847,-0.3215,-0.8783,0.0330,0.936
22.889858463,-0.3156,-0.8482,0.0721,0.908
22.892307463,-0.3090,-0.8260,0.0848,0.886
22.895608309,-0.3010,-0.8016,0.1038,0.862
22.899155078,-0.2966,-0.7752,0.1148,0.838
22.901779386,-0.2907,-0.7559,0.1192,0.819
22.905518847,-0.2844,-0.7222,0.1197,0.785
22.909416078,-0.2836,-0.6951,0.1178,0.760
22.911873617,-0.2814,-0.6772,0.1182,0.743
22.915505309,-0.2778,-0.6501,0.1195,0.717
22.917567771,-0.2741,-0.6330,0.1146,0.699
22.924985232,-0.2734,-0.6149,0.1104,0.682
22.928449924,-0.2687,-0.5775,0.1097,0.646
22.931372694,-0.2807,-0.5670,0.0931,0.640
22.933354463,-0.2851,-0.5700,0.0870,0.643
22.935440694,-0.2910,-0.5714,0.0740,0.646
22.939327155,-0.2883,-0.5797,0.0506,0.649
22.941369001,-0.2844,-0.5805,0.0462,0.648
22.94872954,-0.2744,-0.5981,0.0374,0.659
22.951247771,-0.2663,-0.6291,0.0098,0.683
22.969478771,-0.2704,-0.6440,-0.0095,0.699
22.974072617,-0.3506,-0.7674,-0.1011,0.850
22.977486232,-0.3411,-0.7808,-0.1031,0.858
22.979554155,-0.3337,-0.7930,-0.1087,0.867
22.982054463,-0.3198,-0.8023,-0.1097,0.871
22.985571386,-0.2995,-0.8189,-0.1244,0.881
22.98949454,-0.2844,-0.8341,-0.1380,0.892
22.992264078,-0.2731,-0.8492,-0.1419,0.903
22.995115155,-0.2580,-0.8829,-0.1617,0.934
22.999205309,-0.2433,-0.9020,-0.1605,0.948
23.002015771,-0.2375,-0.9135,-0.1593,0.957
23.005688924,-0.2108,-0.9376,-0.1539,0.973
23.009274155,-0.2023,-0.9643,-0.1561,0.998
23.011555078,-0.1972,-0.9667,-0.1515,0.998
23.015160694,-0.1683,-0.9745,-0.1212,0.996
23.017493847,-0.1630,-0.9780,-0.1085,0.997
23.021525232,-0.1473,-0.9953,-0.0486,1.007
23.023597847,-0.1407,-0.9985,-0.0318,1.009
23.027434847,-0.1358,-1.0070,0.0342,1.017
23.03143754,-0.1358,-1.0097,0.0694,1.021
23.033606847,-0.1429,-1.0141,0.0811,1.027
23.039539386,-0.1507,-1.0124,0.0887,1.027
23.04559854,-0.1705,-1.0087,0.0691,1.025
23.05667854,-0.2113,-1.0034,0.0271,1.026
23.059436924,-0.2509,-0.9843,-0.0498,1.017
23.061861847,-0.2502,-0.9772,-0.0577,1.010
23.065486847,-0.2511,-0.9679,-0.0667,1.002
23.069807155,-0.2582,-0.9609,-0.0723,0.998
23.073406463,-0.2702,-0.9499,-0.0806,0.991
23.078318847,-0.2910,-0.9386,-0.0911,0.987
23.081495078,-0.2951,-0.9333,-0.1033,0.984
23.086458155,-0.3066,-0.9308,-0.1185,0.987
23.089074232,-0.3235,-0.9289,-0.1327,0.992
23.091456309,-0.3259,-0.9306,-0.1329,0.995
23.09487054,-0.3252,-0.9330,-0.1309,0.997
23.098068694,-0.3230,-0.9369,-0.1185,0.998
23.101395771,-0.3130,-0.9391,-0.1036,0.995
23.105149617,-0.3051,-0.9504,-0.0814,1.001
23.107446463,-0.3034,-0.9528,-0.0750,1.003
23.11140254,-0.3020,-0.9635,-0.0393,1.011
23.115383155,-0.3181,-0.9824,-0.0090,1.033
23.120640694,-0.3584,-1.0178,0.0261,1.079
23.123192078,-0.3933,-1.0471,0.0440,1.119
23.125494232,-0.4151,-1.0647,0.0555,1.144
23.128455386,-0.4239,-1.0732,0.0601,1.155
23.131223078,-0.4537,-1.1028,0.0667,1.194
23.133631078,-0.4576,-1.1126,0.0674,1.205
23.137359771,-0.4595,-1.1255,0.0569,1.217
23.141291155,-0.4525,-1.1358,0.0442,1.223
23.143457001,-0.4473,-1.1382,0.0374,1.224
23.149486771,-0.4395,-1.1416,0.0293,1.224
23.155509001,-0.4165,-1.1426,0.0103,1.216
23.167029309,-0.3860,-1.1404,0.0024,1.204
23.170113924,-0.3215,-1.1346,-0.0320,1.180
23.17341854,-0.2888,-1.1272,-0.0606,1.165
23.176915155,-0.2543,-1.1248,-0.0867,1.156
23.182187078,-0.2216,-1.1241,-0.1163,1.152
23.185707386,-0.2045,-1.1324,-0.1334,1.158
23.190256617,-0.1967,-1.1453,-0.1529,1.172
23.193440078,-0.1932,-1.1702,-0.1742,1.199
23.197396386,-0.1884,-1.1978,-0.1893,1.227
23.201783078,-0.1935,-1.2418,-0.2047,1.273
23.204084001,-0.1959,-1.2538,-0.2069,1.286
23.207640078,-0.1957,-1.3080,-0.2060,1.339
23.209692924,-0.1932,-1.3349,-0.2052,1.364
23.213356001,-0.1920,-1.3728,-0.1947,1.400
23.215641309,-0.1867,-1.4009,-0.1871,1.426
23.220555463,-0.1730,-1.4453,-0.1803,1.467
23.223501001,-0.1490,-1.4925,-0.1656,1.509
23.227589232,-0.1275,-1.5494,-0.1459,1.561
23.229802771,-0.1121,-1.5794,-0.1312,1.589
23.233680694,-0.0770,-1.6298,-0.1048,1.635
23.237632694,-0.0288,-1.6818,-0.0584,1.683
23.241505309,0.0186,-1.7495,0.0112,1.750
23.243654232,0.0467,-1.7783,0.0537,1.780
23.249142771,0.0599,-1.7935,0.0716,1.796
23.255482771,0.1417,-1.8599,0.1598,1.872
23.267345309,0.2113,-1.8751,0.2536,1.904
23.269712386,0.0606,-1.5763,0.3315,1.612
23.273782155,-0.0479,-1.4519,0.3437,1.493
23.279463771,-0.1803,-1.3048,0.3552,1.364
23.284477924,-0.2634,-1.2164,0.3626,1.296
23.286848309,-0.3711,-1.0974,0.3628,1.214
23.289198847,-0.4097,-1.0596,0.3616,1.192
23.29289454,-0.4630,-1.0146,0.3503,1.169
23.295564694,-0.4947,-0.9882,0.3408,1.156
23.29920154,-0.5404,-0.9560,0.3237,1.145
23.301160617,-0.5690,-0.9396,0.3139,1.142
23.303201617,-0.5986,-0.9269,0.3042,1.145
23.305196309,-0.6252,-0.9169,0.2946,1.148
23.307216924,-0.6374,-0.9144,0.2900,1.152
23.311382155,-0.6797,-0.9149,0.2714,1.172
23.314292309,-0.6875,-0.9171,0.2665,1.177
23.316764617,-0.7131,-0.9303,0.2531,1.199
23.320945924,-0.7246,-0.9411,0.2455,1.213
23.323263463,-0.7400,-0.9594,0.2399,1.235
23.325447463,-0.7490,-0.9723,0.2404,1.251
23.331733309,-0.7527,-0.9799,0.2421,1.259
23.33728554,-0.7693,-1.0359,0.2619,1.317
23.341100924,-0.7617,-1.0742,0.2726,1.345
23.343133001,-0.7517,-1.0877,0.2714,1.350
23.347203155,-0.7373,-1.0962,0.2656,1.348
23.351427078,-0.7156,-1.1121,0.2448,1.345
23.359477617,-0.6772,-1.1263,0.2008,1.329
23.361591771,-0.6078,-1.1309,0.1026,1.288
23.365315155,-0.5719,-1.1260,0.0479,1.264
23.369558155,-0.5646,-1.1206,0.0178,1.255
23.373364386,-0.5248,-1.1082,-0.0210,1.226
23.375372617,-0.5145,-1.1030,-0.0325,1.218
23.378041847,-0.4964,-1.0935,-0.0533,1.202
23.38190954,-0.4490,-1.0752,-0.0882,1.169
23.385187386,-0.4131,-1.0561,-0.1190,1.140
23.387462847,-0.3853,-1.0398,-0.1385,1.117
23.390139694,-0.3689,-1.0322,-0.1512,1.107
23.393779155,-0.3051,-1.0043,-0.2226,1.073
23.400887694,-0.2619,-0.9909,-0.2834,1.063
23.403430847,-0.2182,-0.9929,-0.3467,1.074
23.40571454,-0.2240,-0.9958,-0.3437,1.077
23.409647078,-0.2480,-0.9975,-0.3266,1.079
23.411969617,-0.2150,-1.0031,-0.3345,1.079
23.414092617,-0.1527,-1.0170,-0.3669,1.092
23.418067386,-0.0936,-1.0415,-0.4038,1.121
23.42506154,-0.0850,-1.0608,-0.4046,1.138
23.427455771,-0.0237,-1.1255,-0.4129,1.199
23.429669924,-0.0310,-1.1380,-0.3970,1.206
23.43211454,-0.0352,-1.1431,-0.3872,1.207
23.435514463,-0.0489,-1.1609,-0.3469,1.213
23.437856617,-0.0484,-1.1658,-0.3347,1.214
23.440187771,-0.0445,-1.1744,-0.3081,1.215
23.443770847,-0.0213,-1.1932,-0.2370,1.217
23.449347463,-0.0200,-1.2025,-0.1920,1.218
23.455484694,-0.0581,-1.2596,0.1871,1.275
23.469488617,-0.0296,-1.3520,0.7598,1.551
23.471523771,0.1529,-1.3114,0.6306,1.463
23.473704694,0.1637,-1.2938,0.5793,1.427
23.47836254,0.2033,-1.2081,0.3618,1.277
23.481619694,0.2123,-1.1338,0.2377,1.178
23.484955463,0.2101,-1.0432,0.1324,1.072
23.489568386,0.1793,-0.9770,0.0616,0.995
23.49338954,0.1622,-0.9181,0.0410,0.933
23.497337617,0.1302,-0.8455,0.0413,0.857
23.501647463,0.1121,-0.7967,0.0608,0.807
23.503763155,0.1021,-0.7669,0.0567,0.776
23.505780924,0.0860,-0.7366,0.0472,0.743
23.509420386,0.0547,-0.6904,0.0183,0.693
23.511587155,0.0330,-0.6650,-0.0039,0.666
23.515611694,0.0107,-0.6403,-0.0308,0.641
23.519637924,0.0071,-0.6298,-0.0586,0.633
23.523407386,0.0051,-0.6281,-0.0657,0.632
23.528026155,0.0056,-0.6428,-0.0623,0.646
23.531019771,0.0002,-0.6608,-0.0447,0.662
23.533377232,-0.0142,-0.6667,-0.0352,0.668
23.53806654,-0.0381,-0.6723,-0.0198,0.674
23.541459078,-0.0606,-0.6777,-0.0127,0.681
23.543833232,-0.0718,-0.6806,-0.0078,0.684
23.548759386,-0.0811,-0.6821,-0.0054,0.687
23.553048001,-0.0889,-0.6814,-0.0056,0.687
23.565323694,-0.1019,-0.6777,-0.0176,0.686
23.567749617,-0.1270,-0.6845,-0.0403,0.697
23.569784617,-0.1241,-0.6858,-0.0393,0.698
23.573951078,-0.1231,-0.6914,-0.0308,0.703
23.577953309,-0.1278,-0.6960,-0.0203,0.708
23.581226232,-0.1427,-0.7046,-0.0068,0.719
23.583583386,-0.1524,-0.7078,-0.0061,0.724
23.586193617,-0.1627,-0.7141,0.0017,0.732
23.589303463,-0.1754,-0.7244,0.0244,0.746
23.594727771,-0.1881,-0.7366,0.0486,0.762
23.597196078,-0.1871,-0.7400,0.0699,0.766
23.601087078,-0.1994,-0.7554,0.1075,0.789
23.603259155,-0.2020,-0.7583,0.1175,0.794
23.605319463,-0.2040,-0.7598,0.1378,0.799
23.60942154,-0.1962,-0.7588,0.1791,0.804
23.611717617,-0.2001,-0.7595,0.1886,0.808
23.613726847,-0.2072,-0.7588,0.2035,0.812
23.617213001,-0.2157,-0.7552,0.2287,0.818
23.620423694,-0.2209,-0.7508,0.2450,0.820
23.62392154,-0.2003,-0.7424,0.2656,0.814
23.62742654,-0.1588,-0.7324,0.2824,0.801
23.629611078,-0.1336,-0.7249,0.2858,0.791
23.633538232,-0.0928,-0.7097,0.2810,0.769
23.637044924,-0.0635,-0.6990,0.2751,0.754
23.639426232,-0.0352,-0.6799,0.2597,0.729
23.643589001,-0.0144,-0.6555,0.2355,0.697
23.649172617,-0.0110,-0.6486,0.2318,0.689
23.655487694,-0.0076,-0.6200,0.2038,0.653
23.670757617,-0.0181,-0.5966,0.1803,0.624
23.673493001,-0.0774,-0.5832,0.1349,0.604
23.677598771,-0.1119,-0.5814,0.1112,0.602
23.679967694,-0.1204,-0.5800,0.1038,0.601
23.683828078,-0.1407,-0.5797,0.0872,0.603
23.687070232,-0.1483,-0.5702,0.0823,0.595
23.689696001,-0.1688,-0.5702,0.0726,0.599
23.692078771,-0.1852,-0.5648,0.0696,0.598
23.695161847,-0.2096,-0.5519,0.0716,0.595
23.697413309,-0.2226,-0.5443,0.0755,0.593
23.69944654,-0.2282,-0.5414,0.0789,0.593
23.703184309,-0.2367,-0.5404,0.0855,0.596
23.705262771,-0.2592,-0.5323,0.1055,0.601
23.70738254,-0.2660,-0.5314,0.1136,0.605
23.709433309,-0.2846,-0.5294,0.1314,0.615
23.711630847,-0.3044,-0.5272,0.1476,0.626
23.715192924,-0.3291,-0.5260,0.1713,0.644
23.719748924,-0.3591,-0.5348,0.2035,0.676
23.723324694,-0.3899,-0.5402,0.2287,0.704
23.725266771,-0.4134,-0.5477,0.2443,0.728
23.72868554,-0.4261,-0.5516,0.2504,0.741
23.731646847,-0.4700,-0.5736,0.2639,0.787
23.736529232,-0.4903,-0.5920,0.2736,0.816
23.740222232,-0.5272,-0.6171,0.2810,0.859
23.742853232,-0.5406,-0.6442,0.2668,0.882
23.745185617,-0.5443,-0.6623,0.2489,0.893
23.748176386,-0.5404,-0.6816,0.2306,0.900
23.751494155,-0.5482,-0.6975,0.2030,0.910
23.756718232,-0.5546,-0.7114,0.1818,0.920
23.763571155,-0.5587,-0.7527,0.0999,0.943
23.778002232,-0.5333,-0.7945,0.0020,0.957
23.782257617,-0.4661,-0.9103,-0.0774,1.026
23.786973309,-0.4972,-0.8944,0.0391,1.024
23.79031054,-0.5646,-0.8626,0.2279,1.056
23.793728001,-0.6733,-0.8050,0.5678,1.193
23.796055694,-0.7234,-0.7847,0.7530,1.306
23.798526463,-0.7495,-0.7779,0.8429,1.370
23.803606847,-0.7378,-0.8174,1.1426,1.587
23.805599078,-0.4691,-0.9792,1.2482,1.654
23.807776386,-0.2223,-1.1306,1.2494,1.700
23.80979454,0.0000,-1.2914,1.2054,1.767
23.81324154,0.2453,-1.5147,1.0974,1.886
23.815231463,0.3567,-1.6505,1.0288,1.977
23.817622155,0.3958,-1.7106,0.9953,2.018
23.821515463,0.4481,-1.8836,0.8631,2.120
23.825095771,0.3826,-1.9295,0.7297,2.098
23.828040694,0.2873,-1.9102,0.5995,2.023
23.83119754,0.0762,-1.8130,0.3142,1.842
23.833581001,-0.1036,-1.7165,0.0792,1.721
23.83967854,-0.2941,-1.6149,-0.1517,1.648
23.842834771,-0.7498,-1.3808,-0.6088,1.685
23.847892078,-0.7705,-1.3684,-0.6218,1.689
23.851631386,-0.7615,-1.3481,-0.5868,1.656
