# Target Sample Rate: 500 Hz
time,gFx,gFy,gFz,TgF
9.980689847,0.5194,-1.1175,-1.7314,2.125
9.982909539,0.5680,-1.2220,-1.8255,2.269
9.986869924,0.6225,-1.4106,-1.9388,2.477
9.990880077,0.6147,-1.6786,-1.9588,2.652
9.99466677,0.5643,-1.8562,-1.8413,2.675
10.000151154,0.5199,-2.0466,-1.5276,2.606
10.002716308,0.4266,-2.1345,-1.2455,2.508
10.008096693,0.3252,-2.1497,-0.9684,2.380
10.010645924,0.1256,-2.0407,-0.6071,2.133
10.012810231,0.0804,-1.9349,-0.5057,2.002
10.017388616,-0.0472,-1.7483,-0.1114,1.752
10.020687077,-0.0608,-1.5418,0.0992,1.546
10.022707154,-0.0300,-1.4065,0.1947,1.420
10.024793539,0.0068,-1.2748,0.2343,1.296
10.027045616,0.0266,-1.2113,0.2338,1.234
10.031023154,0.0985,-0.9679,0.0743,0.976
10.033054539,0.1170,-0.8548,-0.0931,0.868
10.036904,0.0774,-0.6753,-0.4173,0.798
10.039057231,0.0535,-0.5643,-0.6152,0.837
10.04173977,0.0440,-0.5116,-0.6992,0.867
10.045004693,0.0814,-0.3191,-0.8421,0.904
10.048674847,0.1666,-0.2096,-0.7569,0.803
10.050786154,0.2888,-0.1713,-0.6122,0.698
10.052792693,0.4366,-0.1476,-0.4466,0.642
10.057173616,0.6298,-0.1236,-0.2287,0.681
10.062549539,0.7288,-0.1258,-0.1273,0.750
10.071678539,0.8499,-0.1275,-0.0154,0.860
10.078885308,0.7297,-0.1510,-0.0980,0.752
10.080949924,0.4310,-0.2135,-0.2524,0.543
10.083243693,0.3777,-0.2284,-0.2722,0.519
10.086655154,0.1581,-0.2924,-0.3093,0.454
10.090363693,0.0156,-0.3604,-0.2995,0.469
10.092444385,-0.0667,-0.4153,-0.2851,0.508
10.096219154,-0.1656,-0.5399,-0.2582,0.621
10.098756,-0.2055,-0.6489,-0.2360,0.720
10.102571154,-0.2067,-0.8565,-0.2365,0.912
10.104572,-0.1529,-1.0180,-0.2536,1.060
10.110589616,-0.0853,-1.1917,-0.2856,1.228
10.112921616,0.0188,-1.6122,-0.4231,1.667
10.116989924,0.0721,-1.8396,-0.4815,1.903
10.119267385,0.1153,-1.9816,-0.4945,2.046
10.122766231,0.2345,-2.2315,-0.4806,2.295
10.124902462,0.2597,-2.2848,-0.4735,2.348
10.128682462,0.3171,-2.4545,-0.4647,2.518
10.139938847,0.2893,-2.5063,-0.4906,2.570
10.143475462,-0.0887,-2.1272,-0.5556,2.200
10.146468385,-0.1192,-1.8699,-0.4698,1.932
10.149056385,-0.1143,-1.6972,-0.4085,1.749
10.153610462,-0.0897,-1.4658,-0.3362,1.507
10.16106277,-0.0515,-1.2064,-0.2878,1.241
10.164511385,-0.0203,-0.9000,-0.2695,0.940
10.183853847,-0.0252,-0.8138,-0.2668,0.857
10.191525308,-0.1747,-0.3975,-0.1974,0.477
10.19393577,-0.2018,-0.3652,-0.1669,0.449
10.196349616,-0.1910,-0.3621,-0.1358,0.431
10.198696,-0.1722,-0.3738,-0.1138,0.427
10.202426154,-0.1312,-0.4004,-0.0796,0.429
10.207596693,-0.0982,-0.4280,-0.0552,0.443
10.210208924,-0.0322,-0.5201,0.0049,0.521
10.214041847,-0.0200,-0.5905,0.0386,0.592
10.216189847,-0.0195,-0.6464,0.0601,0.650
10.219925539,-0.0276,-0.7271,0.0838,0.732
10.22206777,-0.0362,-0.7803,0.0931,0.787
10.224231462,-0.0511,-0.8338,0.0970,0.841
10.228166462,-0.0718,-0.9093,0.0911,0.917
10.232515385,-0.0948,-1.0124,0.0474,1.018
10.236435462,-0.1073,-1.0791,-0.0022,1.084
10.24081877,-0.1036,-1.1394,-0.0484,1.145
10.245167077,-0.0948,-1.2047,-0.1046,1.213
10.249276616,-0.0867,-1.2462,-0.1248,1.255
10.252921539,-0.0921,-1.2934,-0.1268,1.303
10.260865231,-0.0833,-1.3212,-0.1046,1.328
10.263007077,-0.0701,-1.3332,-0.0779,1.337
10.276577,-0.0298,-1.3381,0.0093,1.338
10.281147154,0.1268,-1.2892,0.1124,1.300
10.284952693,0.1695,-1.2660,0.1114,1.282
10.288692077,0.2069,-1.2377,0.1138,1.260
10.291326231,0.2260,-1.2281,0.1085,1.253
10.294803462,0.2502,-1.1878,0.0889,1.217
10.299853231,0.2697,-1.1534,0.0716,1.187
10.303324385,0.3049,-1.1160,0.0503,1.158
10.306936308,0.3364,-1.0598,0.0283,1.112
10.309246154,0.3538,-1.0327,0.0254,1.092
10.313001539,0.3687,-0.9936,0.0188,1.060
10.317277847,0.3811,-0.9518,0.0139,1.025
10.320870462,0.3740,-0.9020,0.0183,0.977
10.324581924,0.3660,-0.8678,0.0235,0.942
10.326667077,0.3608,-0.8490,0.0303,0.923
10.328768616,0.3481,-0.8314,0.0357,0.902
10.332691693,0.3271,-0.8135,0.0418,0.878
10.334973231,0.3130,-0.8021,0.0481,0.862
10.338504,0.2915,-0.7942,0.0581,0.848
10.340826462,0.2704,-0.7923,0.0616,0.839
10.342884308,0.2504,-0.7901,0.0628,0.831
10.346625231,0.2182,-0.7930,0.0691,0.825
10.349422539,0.1947,-0.7999,0.0708,0.826
10.352711077,0.1864,-0.8121,0.0601,0.835
10.355106847,0.1869,-0.8192,0.0457,0.841
10.360922462,0.1903,-0.8260,0.0359,0.848
10.367646462,0.2003,-0.8512,0.0222,0.875
10.377604616,0.2106,-0.8766,0.0195,0.902
10.380549308,0.2028,-0.9254,0.0281,0.948
10.38263577,0.2020,-0.9337,0.0293,0.956
10.386686231,0.2025,-0.9474,0.0325,0.969
10.391287693,0.1898,-0.9631,0.0415,0.982
10.394995077,0.1761,-0.9792,0.0425,0.996
10.399006462,0.1779,-0.9909,-0.0007,1.007
10.402818231,0.1664,-0.9958,-0.0081,1.010
10.407542539,0.1634,-1.0073,-0.0520,1.022
10.411101,0.1559,-1.0197,-0.1119,1.038
10.415874154,0.1285,-1.0249,-0.1341,1.042
10.419218539,0.0772,-1.0276,-0.1554,1.042
10.422780616,0.0462,-1.0302,-0.1666,1.045
10.426629308,0.0210,-1.0351,-0.1695,1.049
10.428954231,0.0059,-1.0366,-0.1600,1.049
10.432645231,-0.0071,-1.0473,-0.1405,1.057
10.434856385,-0.0088,-1.0481,-0.1334,1.057
10.438395693,-0.0054,-1.0473,-0.0933,1.052
10.440851385,-0.0007,-1.0481,-0.0826,1.051
10.442961539,0.0105,-1.0478,-0.0633,1.050
10.446611077,0.0283,-1.0444,-0.0391,1.046
10.449265539,0.0320,-1.0429,-0.0344,1.044
10.452737847,0.0432,-1.0383,-0.0112,1.039
10.461216308,0.0564,-1.0407,0.0083,1.042
10.467897,0.0596,-1.0398,0.0166,1.042
10.471040077,0.0591,-1.0109,0.0491,1.014
10.476523154,0.0572,-1.0031,0.0535,1.006
10.47869877,0.0491,-0.9780,0.0655,0.981
10.482881847,0.0450,-0.9628,0.0723,0.967
10.486335693,0.0472,-0.9445,0.0823,0.949
10.490226462,0.0506,-0.9354,0.0923,0.941
10.492533616,0.0533,-0.9296,0.0999,0.936
10.496445231,0.0640,-0.9296,0.1092,0.938
10.499135154,0.0687,-0.9286,0.1178,0.939
10.503427385,0.0708,-0.9289,0.1309,0.941
10.508141539,0.0726,-0.9257,0.1419,0.939
10.510477308,0.0711,-0.9259,0.1505,0.941
10.512680385,0.0696,-0.9291,0.1556,0.945
10.515525616,0.0677,-0.9320,0.1583,0.948
10.518823154,0.0674,-0.9376,0.1654,0.955
10.52223477,0.0650,-0.9464,0.1722,0.964
10.52469877,0.0643,-0.9482,0.1732,0.966
10.527094231,0.0621,-0.9511,0.1791,0.970
10.530779462,0.0608,-0.9587,0.1903,0.979
10.534679154,0.0577,-0.9675,0.1942,0.988
10.536904,0.0523,-0.9706,0.1932,0.991
10.541142847,0.0472,-0.9753,0.1974,0.996
10.544684,0.0484,-0.9806,0.1998,1.002
10.548993847,0.0506,-0.9853,0.2038,1.007
10.552670847,0.0564,-0.9887,0.2033,1.011
10.56042,0.0613,-0.9855,0.2050,1.008
10.562769,0.0811,-0.9848,0.2103,1.010
10.575392924,0.0838,-0.9831,0.2096,1.009
10.578796077,0.0941,-0.9694,0.2047,0.995
10.580948693,0.0892,-0.9684,0.1998,0.993
10.584994539,0.0853,-0.9650,0.1925,0.988
10.587064077,0.0867,-0.9643,0.1759,0.984
10.59052777,0.0887,-0.9555,0.1515,0.971
10.592754847,0.0904,-0.9538,0.1454,0.969
10.595004924,0.0916,-0.9469,0.1319,0.960
10.598938231,0.0870,-0.9401,0.1065,0.950
10.600925,0.0865,-0.9376,0.1033,0.947
10.604574462,0.0850,-0.9274,0.0887,0.935
10.607265308,0.0823,-0.9245,0.0840,0.932
10.610684,0.0645,-0.9127,0.0738,0.918
10.61460677,0.0493,-0.9098,0.0757,0.914
10.619473539,0.0217,-0.9042,0.0772,0.908
10.622845308,0.0105,-0.9012,0.0804,0.905
10.625133616,0.0071,-0.8976,0.0816,0.901
10.62891077,0.0044,-0.9022,0.0814,0.906
10.632802847,-0.0076,-0.9066,0.0765,0.910
10.636707154,-0.0044,-0.9147,0.0782,0.918
10.638737308,-0.0037,-0.9157,0.0831,0.919
10.640820308,-0.0034,-0.9181,0.0850,0.922
10.642848616,-0.0007,-0.9179,0.0870,0.922
10.646639154,0.0029,-0.9284,0.0906,0.933
10.649265,0.0022,-0.9298,0.0911,0.934
10.652699077,-0.0078,-0.9357,0.0901,0.940
10.655214154,-0.0103,-0.9372,0.0904,0.942
10.658875385,-0.0230,-0.9416,0.0887,0.946
10.661028924,-0.0340,-0.9401,0.0794,0.944
10.664880924,-0.0376,-0.9435,0.0633,0.946
10.669898539,-0.0349,-0.9460,0.0533,0.948
10.675584616,-0.0428,-0.9518,0.0305,0.953
10.688224001,-0.0415,-0.9501,0.0186,0.951
10.691270154,-0.0242,-0.9521,0.0230,0.953
10.695545539,-0.0103,-0.9584,0.0393,0.959
10.699218462,0.0071,-0.9675,0.0667,0.970
10.702728693,0.0169,-0.9750,0.0965,0.980
10.70496777,0.0259,-0.9775,0.1207,0.985
10.707405001,0.0384,-0.9838,0.1446,0.995
10.710881001,0.0594,-0.9882,0.1783,1.006
10.720709231,0.0674,-0.9875,0.2228,1.015
10.724406847,0.0603,-0.9726,0.2428,1.004
10.726817308,0.0545,-0.9665,0.2367,0.997
10.729188001,0.0486,-0.9631,0.2292,0.991
10.732966847,0.0325,-0.9535,0.2101,0.977
10.735440077,0.0227,-0.9452,0.1937,0.965
10.738587077,0.0193,-0.9359,0.1703,0.951
10.740944385,0.0159,-0.9301,0.1549,0.943
10.743066231,0.0129,-0.9252,0.1456,0.937
10.745129616,0.0117,-0.9230,0.1446,0.934
10.749768616,0.0142,-0.9188,0.1385,0.929
10.75295077,0.0203,-0.9179,0.1405,0.929
10.755166539,0.0257,-0.9188,0.1432,0.930
10.757568077,0.0303,-0.9183,0.1502,0.931
10.760947077,0.0371,-0.9193,0.1576,0.933
10.763326539,0.0457,-0.9252,0.1695,0.942
10.770918462,0.0530,-0.9306,0.1862,0.950
10.775648693,0.0520,-0.9389,0.2138,0.964
10.787270847,0.0493,-0.9430,0.2443,0.975
10.792664693,-0.0396,-0.9325,0.2299,0.961
10.795165231,-0.0667,-0.9281,0.2064,0.953
10.797004385,-0.0850,-0.9220,0.1867,0.945
10.799536308,-0.0989,-0.9169,0.1735,0.938
10.803129847,-0.1126,-0.9113,0.1578,0.932
10.80542777,-0.1168,-0.9056,0.1534,0.926
10.807498847,-0.1178,-0.9034,0.1524,0.924
10.810994847,-0.1016,-0.8956,0.1495,0.914
10.814660385,-0.0779,-0.8961,0.1522,0.912
10.817189308,-0.0606,-0.8971,0.1527,0.912
10.820906462,-0.0403,-0.9032,0.1512,0.917
10.822969231,-0.0291,-0.9069,0.1554,0.921
10.825312077,-0.0173,-0.9108,0.1586,0.925
10.828753924,-0.0068,-0.9139,0.1627,0.928
10.830767462,-0.0007,-0.9179,0.1634,0.932
10.832887077,0.0073,-0.9262,0.1686,0.941
10.836953616,0.0149,-0.9367,0.1693,0.952
10.840916308,0.0252,-0.9489,0.1683,0.964
10.844916001,0.0300,-0.9601,0.1727,0.976
10.846945231,0.0320,-0.9665,0.1786,0.983
10.849070231,0.0337,-0.9699,0.1805,0.987
10.851268308,0.0337,-0.9740,0.1874,0.992
10.854612924,0.0310,-0.9772,0.1896,0.996
10.857634231,0.0283,-0.9802,0.1888,0.999
10.860734462,0.0134,-0.9784,0.1771,0.994
10.862851693,0.0093,-0.9772,0.1737,0.993
10.868840693,0.0010,-0.9782,0.1676,0.992
10.872814847,-0.0144,-0.9601,0.1344,0.970
10.886838231,-0.0191,-0.9521,0.1300,0.961
10.889293001,-0.0166,-0.9022,0.1344,0.912
10.892820308,-0.0105,-0.8966,0.1346,0.907
10.895511077,-0.0103,-0.8905,0.1341,0.901
10.89893877,-0.0107,-0.8866,0.1287,0.896
10.903010847,-0.0093,-0.8863,0.1180,0.894
10.907332924,-0.0107,-0.8881,0.0982,0.894
10.91076777,-0.0120,-0.8927,0.0889,0.897
10.912785308,-0.0083,-0.8995,0.0904,0.904
10.915545616,-0.0066,-0.9081,0.0936,0.913
10.918675385,-0.0022,-0.9235,0.1009,0.929
10.920983385,0.0017,-0.9396,0.1104,0.946
10.925220001,0.0024,-0.9547,0.1170,0.962
10.928548924,0.0029,-0.9611,0.1202,0.969
10.930708308,0.0044,-0.9831,0.1280,0.991
10.934437616,0.0010,-0.9892,0.1246,0.997
10.939073616,-0.0034,-0.9885,0.1190,0.996
10.942725231,-0.0134,-0.9775,0.1090,0.984
10.946306154,-0.0222,-0.9609,0.1075,0.967
10.952165616,-0.0300,-0.9511,0.1068,0.958
10.955916616,-0.0398,-0.9455,0.1092,0.953
10.967323462,-0.0687,-0.9205,0.1070,0.929
10.970634154,-0.0914,-0.8976,0.0958,0.907
10.972952385,-0.0914,-0.8976,0.0948,0.907
10.976597847,-0.0889,-0.8988,0.0904,0.908
10.978732001,-0.0870,-0.9030,0.0926,0.912
10.981045308,-0.0828,-0.9052,0.0972,0.914
10.984846539,-0.0760,-0.9161,0.1046,0.925
10.987341847,-0.0735,-0.9213,0.1058,0.930
10.990581231,-0.0645,-0.9364,0.1131,0.945
10.993237001,-0.0618,-0.9403,0.1141,0.949
10.997452924,-0.0506,-0.9640,0.1178,0.973
11.001256308,-0.0440,-0.9784,0.1212,0.987
11.005202539,-0.0408,-1.0017,0.1339,1.011
11.007476385,-0.0403,-1.0070,0.1371,1.017
11.010816385,-0.0452,-1.0256,0.1502,1.038
11.015768616,-0.0469,-1.0388,0.1617,1.052
11.019177308,-0.0535,-1.0556,0.1715,1.071
11.024231462,-0.0577,-1.0681,0.1769,1.084
11.026704616,-0.0579,-1.0833,0.1810,1.100
11.028720077,-0.0569,-1.0862,0.1825,1.103
11.030726539,-0.0540,-1.0886,0.1867,1.106
11.034620385,-0.0508,-1.0935,0.1967,1.112
11.036994154,-0.0479,-1.0974,0.2099,1.118
11.04071877,-0.0454,-1.1055,0.2362,1.131
11.042845539,-0.0406,-1.1074,0.2582,1.138
11.046273231,-0.0283,-1.1197,0.3103,1.162
11.049380077,-0.0237,-1.1236,0.3247,1.170
11.053182231,-0.0061,-1.1370,0.3789,1.198
11.057397847,0.0086,-1.1495,0.4165,1.223
11.061480385,0.0147,-1.1612,0.4576,1.248
11.068769847,0.0081,-1.1690,0.4815,1.264
11.075681616,-0.0147,-1.1927,0.5104,1.297
11.086318462,-0.0623,-1.2228,0.5047,1.324
11.090759077,-0.2248,-1.3549,0.3613,1.420
11.093375385,-0.2660,-1.3762,0.3283,1.440
11.09656277,-0.3117,-1.4233,0.2946,1.487
11.098883693,-0.3362,-1.4614,0.2880,1.527
11.103414231,-0.3772,-1.5303,0.3078,1.606
11.107584693,-0.4087,-1.5829,0.3413,1.670
11.111285924,-0.4161,-1.6337,0.3809,1.728
11.115765539,-0.4307,-1.7033,0.4371,1.810
11.119659693,-0.4493,-1.7551,0.4637,1.870
11.123535693,-0.4427,-1.8274,0.4793,1.940
11.126799077,-0.4542,-1.8780,0.4649,1.987
11.129073231,-0.4600,-1.9078,0.4385,2.011
11.132697847,-0.4654,-1.9425,0.3838,2.034
11.135022462,-0.4605,-1.9650,0.3359,2.046
11.138592001,-0.4373,-1.9833,0.2487,2.046
11.140666539,-0.4104,-1.9887,0.1852,2.039
11.148985001,-0.3755,-1.9869,0.1251,2.026
11.152887693,-0.2284,-1.9063,-0.0396,1.920
11.15925177,-0.2013,-1.8343,-0.0796,1.847
11.161338154,-0.1981,-1.8169,-0.0848,1.830
11.182493308,-0.1898,-1.7312,-0.1043,1.745
11.184674154,-0.1779,-1.5469,-0.1930,1.569
11.188962847,-0.1764,-1.5000,-0.1981,1.523
11.191840693,-0.1769,-1.4646,-0.1981,1.489
11.194641231,-0.1818,-1.4099,-0.1935,1.435
11.199577539,-0.1932,-1.3354,-0.1783,1.361
11.202828001,-0.2018,-1.2829,-0.1647,1.309
11.205110539,-0.2089,-1.2496,-0.1532,1.276
11.207544693,-0.2135,-1.2342,-0.1476,1.261
11.210584385,-0.2333,-1.1727,-0.1214,1.202
11.214619693,-0.2519,-1.1331,-0.0999,1.165
11.216998539,-0.2558,-1.1082,-0.0875,1.141
11.220253001,-0.2580,-1.0718,-0.0740,1.105
11.223848385,-0.2536,-1.0520,-0.0628,1.084
11.22647177,-0.2541,-1.0124,-0.0366,1.044
11.228485924,-0.2533,-1.0048,-0.0296,1.037
11.233047154,-0.2340,-0.9748,0.0046,1.002
11.237043693,-0.2162,-0.9587,0.0340,0.983
11.240851077,-0.1950,-0.9450,0.0748,0.968
11.242919385,-0.1796,-0.9423,0.0850,0.963
11.246383693,-0.1375,-0.9491,0.1229,0.967
11.248561847,-0.1258,-0.9540,0.1292,0.971
11.250710231,-0.0982,-0.9684,0.1388,0.983
11.252927693,-0.0679,-0.9850,0.1498,0.999
11.256987077,-0.0188,-1.0168,0.1634,1.030
11.259109308,0.0149,-1.0422,0.1678,1.056
11.262777001,0.0618,-1.0762,0.1720,1.092
11.268928924,0.0887,-1.0982,0.1698,1.115
11.27361977,0.1151,-1.1140,0.1686,1.133
11.283580001,0.1708,-1.1321,0.1605,1.156
11.286678231,0.1879,-1.0620,0.1539,1.089
11.288793924,0.1835,-1.0368,0.1527,1.064
11.292983154,0.1739,-0.9975,0.1490,1.023
11.295182154,0.1666,-0.9721,0.1473,0.997
11.29850277,0.1507,-0.9367,0.1478,0.960
11.300724924,0.1415,-0.9137,0.1451,0.936
11.305199385,0.1266,-0.8810,0.1412,0.901
11.308622847,0.1019,-0.8429,0.1258,0.858
11.311030154,0.0960,-0.8350,0.1187,0.849
11.315455462,0.0748,-0.8062,0.0955,0.815
11.318644308,0.0581,-0.7945,0.0740,0.800
11.324050231,0.0384,-0.7835,0.0435,0.786
11.327101847,0.0264,-0.7845,0.0195,0.785
11.330726154,0.0156,-0.7869,0.0010,0.787
11.332779462,0.0115,-0.7945,-0.0061,0.795
11.337332077,-0.0056,-0.8150,-0.0235,0.815
11.340860693,-0.0088,-0.8204,-0.0266,0.821
11.343024616,-0.0154,-0.8529,-0.0359,0.854
11.345074847,-0.0200,-0.8619,-0.0381,0.863
11.348986539,-0.0379,-0.9044,-0.0391,0.906
11.351008308,-0.0388,-0.9227,-0.0406,0.924
11.353438847,-0.0376,-0.9328,-0.0418,0.934
11.360915462,-0.0261,-0.9748,-0.0418,0.976
11.368089924,-0.0244,-0.9826,-0.0410,0.984
11.375549308,-0.0235,-1.0388,-0.0733,1.042
11.378828616,-0.0020,-1.0491,-0.1226,1.056
11.381877308,0.0005,-1.0510,-0.1331,1.059
11.38479477,0.0039,-1.0564,-0.1639,1.069
11.387016693,0.0020,-1.0554,-0.1683,1.069
11.39088277,0.0007,-1.0539,-0.1950,1.072
11.392912077,0.0039,-1.0564,-0.2052,1.076
11.397012385,0.0247,-1.0622,-0.2582,1.093
11.400879693,0.0369,-1.0720,-0.3025,1.114
11.402889231,0.0340,-1.0727,-0.3286,1.122
11.407092077,0.0112,-1.0762,-0.3572,1.134
11.41081477,-0.0589,-1.0833,-0.3745,1.148
11.415675462,-0.1287,-1.0879,-0.3723,1.157
11.41861477,-0.2384,-1.0923,-0.3503,1.172
11.420868308,-0.2687,-1.0923,-0.3450,1.177
11.424976308,-0.3889,-1.0955,-0.3208,1.206
11.428550231,-0.4598,-1.0950,-0.2897,1.222
11.43289977,-0.5309,-1.0928,-0.2157,1.234
11.435487462,-0.5448,-1.0908,-0.1986,1.235
11.438919154,-0.5920,-1.0776,-0.1239,1.236
11.440914462,-0.6000,-1.0676,-0.0801,1.227
11.444671154,-0.6337,-1.0483,-0.0181,1.225
11.446674847,-0.6494,-1.0322,0.0178,1.220
11.448934847,-0.6547,-1.0244,0.0332,1.216
11.452689231,-0.6704,-0.9912,0.0836,1.199
11.457091154,-0.6728,-0.9650,0.1031,1.181
11.461145308,-0.6951,-0.9308,0.1138,1.167
11.468977847,-0.7156,-0.8990,0.1231,1.156
11.474760924,-0.7295,-0.8729,0.1261,1.145
11.487040077,-0.7517,-0.8192,0.1126,1.117
11.492255385,-0.7102,-0.7346,0.0264,1.022
11.49447077,-0.6572,-0.7175,-0.0081,0.973
11.498333231,-0.6056,-0.7056,-0.0359,0.931
11.50055477,-0.5751,-0.6977,-0.0594,0.906
11.502696924,-0.5463,-0.6943,-0.0836,0.887
11.506724924,-0.4959,-0.6953,-0.1151,0.862
11.508950154,-0.4603,-0.6914,-0.1322,0.841
11.512876693,-0.4090,-0.6958,-0.1476,0.820
11.515338539,-0.3794,-0.6987,-0.1493,0.809
11.518529847,-0.3435,-0.6975,-0.1371,0.789
11.520565308,-0.3266,-0.6907,-0.1182,0.773
11.524051077,-0.3164,-0.6811,-0.0941,0.757
11.526932693,-0.3003,-0.6692,-0.0589,0.736
11.530808616,-0.2824,-0.6618,-0.0232,0.720
11.533096077,-0.2714,-0.6550,-0.0039,0.709
11.537060308,-0.2507,-0.6464,0.0352,0.694
11.539113924,-0.2416,-0.6459,0.0410,0.691
11.541392385,-0.2228,-0.6445,0.0506,0.684
11.543460385,-0.2016,-0.6452,0.0501,0.678
11.547093539,-0.1637,-0.6503,0.0445,0.672
11.549614154,-0.1390,-0.6569,0.0342,0.672
11.553255385,-0.1016,-0.6726,0.0000,0.680
11.557477539,-0.0410,-0.7007,-0.0537,0.704
11.560668308,0.0049,-0.7266,-0.0999,0.733
11.562642539,0.0374,-0.7478,-0.1349,0.761
11.56843177,0.0657,-0.7666,-0.1625,0.786
11.575662462,0.1400,-0.8192,-0.2507,0.868
11.584751154,0.1830,-0.8695,-0.3115,0.942
11.588732385,0.1691,-0.9125,-0.3117,0.979
11.593115693,0.1617,-0.9171,-0.2907,0.976
11.596672077,0.1468,-0.9135,-0.2624,0.962
11.600877231,0.1341,-0.9049,-0.2389,0.945
11.602925001,0.1256,-0.8990,-0.2253,0.935
11.604924924,0.1258,-0.8932,-0.2165,0.928
11.608526462,0.1204,-0.8783,-0.1950,0.908
11.610610154,0.1160,-0.8661,-0.1818,0.893
11.612613539,0.1090,-0.8565,-0.1757,0.881
11.615049847,0.1055,-0.8504,-0.1735,0.874
11.61887877,0.0870,-0.8284,-0.1559,0.847
11.623632385,0.0743,-0.8116,-0.1461,0.828
11.627604924,0.0772,-0.7945,-0.1329,0.809
11.630473001,0.0931,-0.7957,-0.1222,0.810
11.63263077,0.1033,-0.7984,-0.1160,0.813
11.637093001,0.1068,-0.7999,-0.1136,0.815
11.640762154,0.1163,-0.8047,-0.1019,0.819
11.642934462,0.1160,-0.8055,-0.1036,0.820
11.646186231,0.1280,-0.8214,-0.1119,0.839
11.649288077,0.1285,-0.8258,-0.1163,0.844
11.652236308,0.1397,-0.8402,-0.1256,0.861
11.657058231,0.1515,-0.8526,-0.1253,0.875
11.661620308,0.1593,-0.8661,-0.1266,0.890
11.667419154,0.1588,-0.8841,-0.1383,0.909
11.675501001,0.1549,-0.8966,-0.1551,0.923
11.682888308,0.1051,-0.9044,-0.1634,0.925
11.686438539,0.0357,-0.8964,-0.1380,0.908
11.690203385,0.0257,-0.8946,-0.1336,0.905
11.693597308,0.0239,-0.8946,-0.1302,0.904
11.697218154,0.0242,-0.8942,-0.1378,0.905
11.700624001,0.0198,-0.8910,-0.1500,0.904
11.702720385,0.0203,-0.8881,-0.1576,0.902
11.706305308,0.0188,-0.8881,-0.1703,0.904
11.708441847,0.0071,-0.8827,-0.1749,0.900
11.712377847,-0.0076,-0.8734,-0.1781,0.891
11.716410847,-0.0173,-0.8575,-0.1749,0.875
11.721262462,-0.0467,-0.8338,-0.1847,0.855
11.723391693,-0.0618,-0.8174,-0.1925,0.842
11.726132308,-0.0745,-0.7991,-0.2003,0.827
11.728223693,-0.0792,-0.7847,-0.2011,0.814
11.730838847,-0.0814,-0.7776,-0.2016,0.807
11.733061616,-0.0840,-0.7630,-0.2060,0.795
11.736111154,-0.0953,-0.7305,-0.2218,0.769
11.738179385,-0.0960,-0.7224,-0.2257,0.763
11.741072308,-0.0948,-0.7080,-0.2362,0.752
11.744276616,-0.0882,-0.6953,-0.2448,0.742
11.748755154,-0.0794,-0.6662,-0.2538,0.717
11.752249308,-0.0718,-0.6452,-0.2551,0.698
11.75611177,-0.0511,-0.6237,-0.2453,0.672
11.758229308,-0.0498,-0.6186,-0.2446,0.667
11.762017539,-0.0349,-0.5995,-0.2411,0.647
11.765842539,-0.0315,-0.5854,-0.2411,0.634
11.771455462,-0.0308,-0.5768,-0.2419,0.626
11.773714154,-0.0247,-0.5504,-0.2365,0.600
11.776605308,-0.0208,-0.5438,-0.2328,0.592
11.781380693,-0.0010,-0.5336,-0.2194,0.577
11.78467877,0.0083,-0.5192,-0.2138,0.562
11.788281001,0.0154,-0.5123,-0.2047,0.552
11.790400308,0.0183,-0.5091,-0.2038,0.549
11.792622231,0.0200,-0.5074,-0.2045,0.547
11.794745001,0.0254,-0.5069,-0.2028,0.547
11.798676001,0.0259,-0.5035,-0.2074,0.545
11.801023154,0.0274,-0.5047,-0.2096,0.547
11.80485477,0.0200,-0.5018,-0.2152,0.546
11.808696385,0.0169,-0.4981,-0.2218,0.546
11.810774154,0.0144,-0.4967,-0.2250,0.545
11.814699693,0.0125,-0.4984,-0.2301,0.549
11.816715154,0.0107,-0.4986,-0.2340,0.551
11.820489539,0.0068,-0.5006,-0.2340,0.553
11.822646154,0.0061,-0.5030,-0.2355,0.555
11.824728616,0.0076,-0.5069,-0.2365,0.559
11.826790462,0.0066,-0.5089,-0.2377,0.562
11.830480001,0.0076,-0.5123,-0.2331,0.563
11.832923077,0.0093,-0.5140,-0.2282,0.562
11.836872077,0.0186,-0.5189,-0.2216,0.565
11.838892385,0.0235,-0.5194,-0.2189,0.564
11.842718539,0.0303,-0.5211,-0.2169,0.565
11.845344616,0.0342,-0.5231,-0.2160,0.567
11.848806231,0.0445,-0.5265,-0.2130,0.570
11.852992616,0.0608,-0.5345,-0.2074,0.577
11.855132001,0.0677,-0.5377,-0.2047,0.579
11.857403077,0.0760,-0.5387,-0.2016,0.580
11.860710539,0.0919,-0.5482,-0.1986,0.590
11.862962154,0.0945,-0.5497,-0.2006,0.593
11.868775077,0.1016,-0.5529,-0.2028,0.598
11.888303693,0.1287,-0.5773,-0.2155,0.630
11.890604693,0.2045,-0.6521,-0.2167,0.717
11.89265077,0.2147,-0.6650,-0.2025,0.728
11.89646277,0.2248,-0.6801,-0.1761,0.738
11.898561924,0.2299,-0.6894,-0.1630,0.745
11.90088677,0.2304,-0.6982,-0.1471,0.750
11.902939693,0.2370,-0.7070,-0.1302,0.757
11.90670277,0.2563,-0.7217,-0.1156,0.775
11.909060077,0.2712,-0.7334,-0.1109,0.790
